9
8
3
7
11
13
14
8
10
11
18
13
4
14
10
7
13
7
9
11
17
8
18
12
13
15
7
8
11
15
7
4
5
10
12
16
10
8
3
7
12
12
16
12
9
14
17
20
10
17
9
6
8
10
15
8
7
13
4
10
12
12
17
12
14
19
18
5
18
13
18
12
17
10
22
12
14
9
11
15
10
10
11
12
9
10
10
13
9
11
8
11
12
6
14
18
17
8
11
13
14
18
12
16
12
12
12
21
14
19
14
17
14
11
21
14
16
9
20
17
16
20
14
20
21
17
37
29
30
30
22
25
38
19
25
25
26
28
26
16
24
38
28
38
30
28
33
28
31
38
30
31
34
20
42
37
31
18
22
38
25
28
19
44
22
26
30
24
23
17
15
19
26
42
24
31
22
44
18
34
31
17
23
21
34
41
21
20
26
45
43
40
19
32
22
41
32
36
34
36
33
44
22
42
35
37
35
44
36
34
29
35
33
28
30
37
30
22
30
33
34
31
36
35
41
45
42
45
31
38
35
28
45
42
49
35
57
55
42
45
39
38
48
40
36
35
41
39
30
34
30
41
26
43
35
38
38
32
52
36
34
37
46
42
20
27
34
25
17
33
25
34
36
31
39
44
33
32
23
25
42
24
30
30
34
36
41
43
41
25
40
35
37
48
40
33
32
34
35
46
52
21
29
29
36
27
30
29
37
39
41
40
35
39
26
24
42
29
54
35
55
52
46
44
41
34
33
38
43
45
57
46
50
44
50
60
45
51
37
46
58
49
43
58
57
56
15
47
50
48
65
49
46
53
57
59
50
64
59
55
70
50
66
55
65
54
62
58
64
75
68
66
